0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385863.821 289.344 192.388 1111 286.325 190.042 1111 282.309 189.372 1118 278.437 190.525 1122 275.757 193.247 1122 278.854 194.069 1118 282.603 194.114 1114 286.304 193.452 1111 307.827 192.048 1125 310.684 189.738 1129 314.776 188.898 1136 318.792 189.898 1140 321.547 192.426 1140 318.552 193.343 1140 314.739 193.483 1136 310.962 192.969 1125 290.211 181.514 1100 283.665 180.389 1107 276.493 180.863 1129 271.902 183.84 1129 269.179 187.828 1129 270.708 189.068 1125 273.767 186.216 1125 277.657 184.484 1122 283.663 184.261 1114 289.697 184.902 1100 306.232 181.087 1129 312.766 179.787 1144 320.226 180.003 1155 325.225 182.892 1159 328.022 186.582 1167 326.541 187.985 1159 323.353 185.271 1151 319.14 183.718 1148 312.921 183.666 1140 306.763 184.438 1129 294.334 191.79 1111 293.663 196.611 1107 291.805 200.709 1104 289.067 204.577 1107 290.18 209.082 1107 295.783 208.067 1104 299.953 207.987 1111 306.259 208.833 1118 307.419 204.342 1122 304.687 200.528 1122 303.134 196.429 1122 302.609 191.625 1125 287.5 224.506 1111 290.002 219.278 1111 294.141 215.652 1111 298.232 216.122 1111 302.328 215.488 1114 306.675 218.815 1118 309.551 223.859 1125 307.239 225.917 1122 303.571 227.527 1114 298.487 228.202 1114 293.451 227.868 1107 289.82 226.499 1107 291.167 223.557 1107 293.794 220.735 1107 298.308 219.942 1111 302.841 220.548 1114 305.838 223.133 1118 302.714 222.915 1114 298.354 223.07 1111 294.056 223.138 1107 265.855 195.626 1136 265.438 203.784 1140 265.96 211.922 1144 267.235 220.132 1148 269.334 228.043 1151 272.725 235.132 1167 277.212 240.242 1163 282.978 244.461 1163 290.237 247.425 1163 298.939 248.681 1171 307.813 247.18 1183 315.666 243.975 1195 321.949 238.997 1212 326.714 232.902 0 329.872 225.364 0 331.526 217.414 0 332.508 209.294 0 332.622 201.496 0 331.925 193.383 0 282.491 192.151 1114 314.735 191.6 1136 298.144 205.516 1111 290.869 178.241 1100 283.862 177.07 1114 275.31 177.726 1136 269.257 181.527 1133 266.026 186.057 1136 305.622 177.843 1136 312.61 176.483 1144 321.449 176.824 1155 327.838 180.454 1171 331.078 184.625 0
1390385863.884 288.25 192.582 1111 285.251 190.24 1111 281.249 189.539 1114 277.355 190.634 1125 274.652 193.289 1122 277.695 194.14 1118 281.441 194.23 1111 285.179 193.605 1111 307.01 192.391 1125 309.927 190.133 1129 314.06 189.338 1140 318.106 190.362 1144 320.865 192.888 1148 317.817 193.775 1144 313.95 193.878 1136 310.148 193.333 1129 289.165 181.354 1100 282.654 180.186 1104 275.474 180.6 1129 270.912 183.545 1129 268.221 187.513 1129 269.692 188.75 1125 272.729 185.908 1125 276.587 184.208 1125 282.589 184.044 1107 288.619 184.731 1104 305.574 181.023 1133 312.252 179.8 1144 319.867 180.109 1155 324.864 183.098 1163 327.573 186.835 1171 326.097 188.199 1171 322.927 185.419 1151 318.672 183.804 1148 312.337 183.68 1140 306.019 184.393 1129 293.262 191.997 1114 292.464 196.743 1111 290.47 200.794 1107 287.535 204.626 1107 288.532 209.114 1107 294.15 208.157 1111 298.403 208.106 1114 304.91 209.051 1122 306.179 204.603 1125 303.444 200.804 1125 301.989 196.693 1122 301.611 191.93 1125 285.529 224.337 1111 288.157 219.144 1111 292.386 215.567 1111 296.493 216.089 1111 300.676 215.477 1114 305.105 218.859 1125 308.07 223.895 1129 305.592 225.92 1129 301.784 227.464 1122 296.539 228.09 1114 291.431 227.725 1107 287.816 226.343 1111 289.15 223.447 1107 291.892 220.646 1111 296.497 219.906 1111 301.189 220.532 1118 304.396 223.122 1125 301.024 222.837 1118 296.5 222.942 1111 292.112 222.996 1107 264.993 195.737 1133 264.428 203.743 1136 264.835 211.7 1140 265.957 219.713 1148 267.87 227.471 1144 271.005 234.453 1148 275.294 239.612 1151 280.873 243.936 1163 287.985 247.072 1163 296.669 248.469 1171 305.62 247.129 1183 313.641 244.03 1200 320.147 239.151 1216 325.12 233.138 0 328.482 225.78 0 330.392 217.98 1536 331.613 210.007 0 331.982 202.294 1216 331.523 194.193 1238 281.384 192.282 1114 313.985 192.012 1136 296.703 205.657 1111 289.899 178.099 1100 282.922 176.88 1114 274.34 177.461 1136 268.292 181.228 1133 265.086 185.74 1136 305.022 177.789 1136 312.165 176.513 1144 321.173 176.969 1159 327.534 180.728 1179 330.662 184.955 0
1390385863.946 286.429 192.782 1111 283.424 190.431 1107 279.399 189.705 1114 275.446 190.712 1122 272.68 193.249 1122 275.715 194.157 1114 279.496 194.305 1111 283.295 193.731 1107 305.356 192.751 1125 308.342 190.548 1129 312.531 189.81 1136 316.617 190.831 1144 319.418 193.302 1148 316.308 194.177 1144 312.389 194.258 1133 308.543 193.693 1129 287.355 181.469 1100 280.846 180.204 1100 273.63 180.473 1125 269.055 183.346 1129 266.348 187.262 1129 267.793 188.47 1125 270.839 185.699 1125 274.69 184.079 1122 280.705 184.025 1107 286.742 184.794 1097 304.09 181.272 1133 310.884 180.079 1140 318.597 180.388 1155 323.615 183.415 1163 326.299 187.176 1163 324.806 188.475 1155 321.646 185.701 1155 317.358 184.08 1148 310.961 183.932 1140 304.522 184.609 1129 291.426 192.192 1114 290.575 196.987 1111 288.501 201.066 1107 285.361 204.863 1111 286.227 209.344 1107 291.946 208.548 1111 296.381 208.536 1114 303.074 209.476 1125 304.361 205.058 1125 301.54 201.249 1125 300.153 197.048 1122 299.9 192.213 1122 283.031 224.308 1107 285.789 219.2 1107 290.142 215.743 1111 294.289 216.328 1111 298.556 215.736 1114 303.096 219.103 1125 306.155 224.101 1136 303.584 226.495 1129 299.651 228.27 1118 294.185 228.942 1111 288.896 228.419 1107 285.27 226.74 1107 286.561 223.572 1104 289.467 220.768 1107 294.25 220.095 1111 299.164 220.744 1114 302.569 223.393 1122 298.997 223.541 1114 294.216 223.747 1111 289.631 223.617 1104 263.27 195.57 1129 262.667 203.521 1133 263.08 211.36 1136 264.208 219.226 1136 266.101 226.828 1136 269.117 233.694 1136 273.238 238.922 1144 278.6 243.429 1159 285.496 246.817 1163 294.111 248.392 1171 303.057 247.124 1179 311.064 243.981 1191 317.609 239.103 1208 322.695 233.142 1204 326.253 225.961 0 328.41 218.329 1529 329.858 210.484 0 330.451 202.858 0 330.206 194.753 1167 279.486 192.384 1111 312.438 192.421 1136 294.674 206.017 1111 288.168 178.242 1100 281.201 176.919 1107 272.565 177.328 1133 266.469 181.01 1129 263.235 185.471 1133 303.547 178.05 1133 310.796 176.809 1144 319.912 177.27 1159 326.311 181.083 1171 329.412 185.341 0
1390385863.993 285.805 192.341 1107 282.786 189.854 1104 278.727 189.03 1114 274.736 190.041 1118 271.973 192.653 1118 274.949 193.664 1114 278.753 193.878 1111 282.605 193.316 1107 304.841 192.442 1125 307.895 190.138 1125 312.149 189.353 1136 316.27 190.443 1144 319.006 193.026 1148 315.912 193.96 1140 311.974 194.059 1129 308.084 193.456 1125 286.895 181.164 1097 280.209 179.793 1100 272.723 179.998 1125 268.009 182.932 1125 265.242 186.957 1125 266.768 188.185 1122 269.842 185.339 1122 273.745 183.683 1118 279.972 183.683 1107 286.194 184.555 1100 303.55 181.055 1129 310.595 179.861 1140 318.59 180.238 1155 323.667 183.405 1163 326.331 187.292 0 324.77 188.574 1155 321.628 185.699 1155 317.305 183.978 1148 310.692 183.789 1136 304.029 184.479 1129 290.765 191.866 1111 289.86 196.764 1107 287.736 200.896 1107 284.526 204.643 1104 285.319 209.257 1100 291.143 208.714 1107 295.571 208.734 1111 302.377 209.505 1122 303.705 204.982 1122 300.895 201.182 1122 299.544 196.905 1118 299.357 191.954 1122 281.505 223.991 1100 284.65 219.258 1100 289.181 216.038 1104 293.415 216.731 1107 297.804 216.103 1114 302.479 219.294 1122 305.846 223.961 1129 302.915 226.132 1129 298.775 227.675 1114 293.208 228.227 1104 287.845 227.743 1100 284.061 226.236 1100 284.944 223.293 1100 288.317 220.915 1100 293.325 220.43 1107 298.507 220.961 1114 302.374 223.243 1122 298.354 223.052 1114 293.288 223.136 1104 288.44 223.045 1100 262.392 194.702 1125 261.704 202.848 1133 262.044 210.909 1129 263.051 219.013 1136 264.856 226.876 1133 267.905 233.93 1144 272.044 239.131 1151 277.397 243.602 1159 284.314 246.915 1159 292.922 248.516 1167 301.876 247.339 1179 309.975 244.381 1191 316.613 239.63 1208 321.83 233.776 0 325.562 226.434 0 327.813 218.6 1536 329.342 210.549 0 330.034 202.711 0 329.901 194.328 0 278.792 191.847 1111 312.016 192.11 1136 293.909 205.989 1111 287.741 177.866 1100 280.595 176.433 1107 271.669 176.773 1133 265.404 180.527 1129 262.103 185.108 1129 303.047 177.755 1133 310.555 176.517 1144 319.971 177.063 1159 326.427 181.051 1171 329.495 185.45 0
1390385864.40 284.482 190.8 1097 281.421 188.344 1100 277.402 187.488 1107 273.444 188.527 1111 270.691 191.178 1111 273.673 192.171 1104 277.447 192.395 1100 281.272 191.821 1100 303.659 190.845 1114 306.709 188.56 1114 310.905 187.728 1125 314.984 188.83 1133 317.665 191.434 1140 314.659 192.374 1129 310.779 192.498 1122 306.924 191.899 1114 285.608 179.24 1086 278.816 177.927 1090 271.219 178.257 1114 266.488 181.308 1111 263.726 185.389 1114 265.213 186.609 1114 268.371 183.643 1114 272.332 181.893 1111 278.656 181.826 1090 284.978 182.684 1090 302.166 179.096 1122 309.219 177.93 1129 317.264 178.402 1148 322.29 181.64 1159 324.975 185.538 1155 323.464 186.854 1151 320.267 183.882 1151 315.968 182.08 1136 309.301 181.86 1129 302.611 182.582 1118 289.529 190.346 1100 288.682 195.069 1100 286.597 199.043 1097 283.368 202.552 1097 284.251 207.112 1093 290.32 206.62 1097 294.724 206.634 1104 301.599 207.281 1111 302.907 202.803 1114 299.932 199.215 1111 298.445 195.141 1111 298.136 190.401 1114 279.978 220.832 1093 283.601 216.632 1090 288.317 213.677 1097 292.649 214.405 1100 297.083 213.713 1107 302.011 216.617 1114 305.918 220.767 1125 302.479 222.27 1118 298.139 223.232 1111 292.631 223.574 1097 287.26 223.333 1093 283.147 222.413 1093 283.172 220.054 1090 287.249 218.252 1090 292.587 217.946 1097 298.126 218.278 1104 302.675 220.02 1114 298.035 219.005 1107 292.608 218.832 1097 287.383 218.993 1090 260.823 193.364 1118 260.203 201.374 1122 260.525 209.251 1125 261.471 217.212 1125 263.265 224.962 1122 266.46 231.79 1140 270.915 236.648 1148 276.582 240.705 1148 283.766 243.614 1148 292.496 244.97 1155 301.465 243.897 1171 309.626 241.263 1187 316.328 236.878 1208 321.544 231.331 0 325.087 224.218 0 327.045 216.559 1536 328.329 208.715 0 328.833 201.09 1212 328.572 192.883 1225 277.479 190.34 1104 310.785 190.521 1122 292.962 203.908 1100 286.387 175.971 1097 279.119 174.599 1097 270.064 175.088 1122 263.811 178.993 1122 260.54 183.636 1125 301.656 175.823 1125 309.187 174.611 1133 318.684 175.269 1155 325.095 179.344 1167 328.179 183.75 1216
1390385864.87 283.918 188.105 1093 280.752 185.566 1093 276.66 184.631 1100 272.625 185.71 1104 269.819 188.49 1107 272.94 189.438 1104 276.775 189.659 1100 280.639 189.082 1093 302.911 188.24 1111 306.016 185.952 1114 310.276 185.106 1125 314.444 186.315 1129 317.163 189.045 1136 314.12 189.906 1129 310.191 189.971 1122 306.297 189.319 1111 284.924 176.345 1086 277.729 175.039 1086 269.658 175.505 1114 264.875 178.951 1114 262.212 183.366 1111 263.914 184.3 1111 267.06 181.026 1111 271.046 179.064 1107 277.681 178.952 1086 284.274 179.833 1083 301.227 176.295 1118 308.607 175.208 1129 317.08 175.902 1148 322.171 179.594 1155 324.845 183.836 1155 323.126 184.941 1155 319.93 181.608 1151 315.622 179.523 1133 308.658 179.165 1122 301.709 179.836 1114 288.849 187.594 1100 288.131 192.106 1097 286.119 195.782 1093 282.948 198.908 1093 283.829 203.384 1090 289.967 202.843 1093 294.368 202.892 1100 301.387 203.654 1111 302.628 199.264 1107 299.451 195.963 1107 297.857 192.189 1107 297.487 187.683 1111 279.613 216.56 1086 283.363 212.505 1086 288.132 209.605 1093 292.54 210.398 1097 296.996 209.686 1100 302.182 212.592 1111 306.454 216.642 1122 302.751 217.691 1111 298.231 218.293 1100 292.77 218.453 1093 287.384 218.311 1086 283.057 217.723 1086 282.698 215.658 1086 286.966 214.09 1086 292.562 213.893 1097 298.412 214.191 1100 303.233 215.794 1114 298.364 214.259 1100 292.612 213.9 1097 287.133 214.16 1086 260.685 190.844 1111 260.132 198.65 1114 260.45 206.27 1114 261.379 214.026 1122 263.152 221.636 1118 266.384 228.242 1122 270.977 232.798 1133 276.789 236.578 1136 284.11 239.291 1140 292.958 240.603 1148 302.069 239.657 1163 310.374 237.342 1187 317.159 233.31 1204 322.38 228.071 0 325.718 221.196 0 327.281 213.749 1529 328.284 206.119 0 328.537 198.774 0 328.093 190.724 0 276.766 187.585 1100 310.177 187.982 1122 292.587 200.336 1100 285.572 173.103 1090 277.88 171.746 1104 268.24 172.418 1118 261.853 176.844 1118 258.69 181.879 1122 300.776 173.026 1125 308.643 171.903 1129 318.68 172.832 1155 325.271 177.468 1167 328.354 182.251 0
1390385864.149 283.819 186.449 1083 280.622 183.868 1079 276.502 182.915 1086 272.452 184.044 1090 269.627 186.926 1097 272.838 187.83 1090 276.696 188.021 1086 280.544 187.431 1083 302.613 186.615 1100 305.711 184.31 1100 309.962 183.458 1111 314.119 184.72 1122 316.821 187.538 1125 313.794 188.351 1118 309.89 188.381 1107 306.012 187.707 1100 284.876 174.829 1073 277.549 173.537 1083 269.365 174.089 1100 264.518 177.656 1100 261.826 182.179 1100 263.607 183.072 1097 266.8 179.698 1097 270.844 177.656 1100 277.568 177.497 1083 284.239 178.369 1076 300.835 174.839 1107 308.191 173.778 1114 316.647 174.552 1133 321.741 178.345 1148 324.443 182.688 1151 322.657 183.775 1148 319.458 180.339 1136 315.183 178.173 1125 308.232 177.77 1111 301.342 178.416 1100 288.741 185.91 1086 288.094 190.399 1086 286.149 193.989 1083 283.101 197.032 1083 284.051 201.524 1083 290.253 200.888 1086 294.576 200.95 1090 301.49 201.77 1100 302.677 197.367 1100 299.499 194.107 1097 297.823 190.448 1097 297.348 185.987 1100 279.915 214.913 1079 283.639 210.708 1079 288.427 207.713 1083 292.879 208.492 1086 297.321 207.797 1093 302.497 210.775 1100 306.7 214.982 1114 303.051 215.963 1111 298.571 216.525 1097 293.2 216.654 1086 287.838 216.533 1079 283.434 216.003 1079 283.043 213.931 1079 287.301 212.269 1083 292.939 212.034 1086 298.759 212.373 1093 303.438 214.082 1107 298.709 212.489 1093 292.984 212.105 1086 287.477 212.381 1083 260.354 189.327 1100 259.822 197.227 1104 260.117 204.956 1104 261.054 212.868 1111 262.873 220.638 1118 266.235 227.362 1129 270.998 231.885 1129 277.025 235.578 1129 284.564 238.171 1133 293.545 239.426 1144 302.73 238.437 1155 311.037 236.144 1179 317.76 232.112 1204 322.87 226.834 0 326.018 219.843 1536 327.32 212.297 1536 328.107 204.575 0 328.125 197.219 0 327.474 189.188 0 276.637 185.936 1086 309.865 186.385 1107 292.724 198.453 1086 285.448 171.572 1079 277.615 170.233 1079 267.848 171.012 1104 261.399 175.586 1107 258.212 180.739 1107 300.393 171.547 1111 308.241 170.45 1118 318.283 171.47 1144 324.91 176.226 1155 328.038 181.12 0
1390385864.196 283.281 184.731 1076 280.063 182.267 1079 275.936 181.379 1083 271.859 182.508 1086 269 185.333 1086 272.199 186.181 1083 276.089 186.338 1079 279.987 185.731 1079 302.634 184.758 1097 305.776 182.516 1097 310.051 181.671 1111 314.233 182.875 1114 316.957 185.618 1122 313.899 186.418 1111 309.941 186.459 1100 306.026 185.819 1097 284.38 172.879 1073 277.091 171.692 1073 268.984 172.313 1097 264.141 175.803 1097 261.419 180.225 1097 263.074 181.175 1093 266.312 177.848 1093 270.388 175.823 1093 277.093 175.608 1073 283.783 176.393 1073 300.96 172.755 1104 308.327 171.726 1111 316.782 172.498 1129 321.888 176.169 1136 324.57 180.381 1148 322.876 181.498 1140 319.646 178.147 1129 315.312 176.05 1118 308.34 175.665 1107 301.388 176.31 1097 288.408 184.13 1083 287.672 188.478 1079 285.621 191.995 1076 282.382 195.049 1076 283.34 199.466 1079 289.691 198.712 1083 294.156 198.73 1086 301.192 199.594 1097 302.455 195.266 1097 299.243 192.065 1090 297.576 188.494 1086 297.138 184.165 1090 278.868 212.708 1073 282.739 208.439 1073 287.679 205.385 1076 292.224 206.105 1083 296.81 205.407 1090 302.051 208.392 1097 306.287 212.61 1111 302.556 213.513 1100 298.005 214.014 1093 292.423 214.172 1083 286.888 214.14 1076 282.42 213.706 1073 282.019 211.706 1073 286.448 209.939 1073 292.221 209.636 1083 298.171 209.96 1090 303.035 211.691 1100 298.097 210.03 1090 292.265 209.644 1083 286.621 210.01 1073 259.208 188.013 1097 258.627 195.727 1100 258.911 203.261 1104 259.811 210.953 1107 261.599 218.523 1118 264.901 225.082 1125 269.695 229.554 1125 275.797 233.179 1125 283.438 235.725 1125 292.576 236.906 1136 301.864 235.915 1148 310.299 233.596 1171 317.161 229.557 1183 322.366 224.266 0 325.583 217.424 0 327.067 210.044 1542 327.999 202.524 0 328.163 195.33 0 327.631 187.476 0 276.052 184.308 1079 309.94 184.517 1100 292.26 196.36 1083 284.995 169.662 1076 277.195 168.429 1073 267.533 169.278 1104 261.133 173.747 1100 257.927 178.779 1104 300.518 169.525 1107 308.396 168.457 1114 318.423 169.474 1140 325.005 174.088 0 328.09 178.841 0
1390385864.243 283.07 183.755 1069 279.846 181.348 1069 275.73 180.515 1069 271.684 181.683 1076 268.868 184.526 1076 272.061 185.323 1073 275.928 185.431 1069 279.801 184.791 1069 302.52 183.587 1083 305.637 181.324 1086 309.892 180.451 1097 314.076 181.611 1100 316.842 184.324 1107 313.773 185.138 1100 309.815 185.207 1093 305.901 184.612 1083 284.082 171.923 1060 276.903 170.811 1063 268.946 171.507 1086 264.158 174.956 1086 261.463 179.323 1083 263.057 180.338 1083 266.275 177.037 1083 270.334 175.01 1086 276.939 174.73 1066 283.552 175.443 1063 300.708 171.608 1093 307.991 170.51 1100 316.376 171.201 1118 321.524 174.744 1129 324.288 178.864 0 322.672 180.074 1129 319.348 176.795 1118 314.955 174.773 1111 308.019 174.457 1097 301.123 175.163 1086 288.2 183.106 1069 287.445 187.451 1069 285.388 191.006 1069 282.169 194.164 1069 283.168 198.568 1069 289.491 197.75 1069 293.958 197.723 1073 301.081 198.544 1083 302.34 194.195 1083 299.113 190.97 1083 297.422 187.396 1076 296.939 183.064 1079 278.841 212.039 1063 282.625 207.609 1060 287.523 204.462 1066 292.086 205.121 1069 296.689 204.393 1076 302.003 207.385 1086 306.3 211.683 1100 302.561 212.704 1093 297.996 213.303 1083 292.358 213.535 1073 286.806 213.534 1066 282.362 213.078 1066 281.974 211.007 1063 286.359 209.084 1063 292.124 208.69 1069 298.103 208.996 1079 303.035 210.792 1093 298.032 209.272 1079 292.173 208.96 1069 286.535 209.359 1063 259.199 187.346 1083 258.61 195.056 1086 258.896 202.578 1093 259.829 210.275 1097 261.647 217.871 1104 264.962 224.479 1122 269.76 229.016 1118 275.879 232.671 1114 283.543 235.218 1118 292.707 236.353 1129 302.072 235.302 1144 310.599 232.9 1159 317.548 228.748 1175 322.79 223.335 0 326.016 216.394 1542 327.494 208.916 0 328.38 201.306 0 328.484 194.03 0 327.877 186.14 0 275.874 183.421 1069 309.807 183.282 1097 292.089 195.365 1073 284.695 168.706 1060 276.997 167.548 1063 267.505 168.481 1093 261.19 172.898 1093 258.014 177.871 1086 300.222 168.389 1097 308.023 167.245 1104 317.961 168.161 1125 324.562 172.609 0 327.73 177.255 0
1390385864.306 283.225 183.097 1066 279.972 180.694 1066 275.86 179.874 1069 271.832 181.07 1069 269.045 183.938 1073 272.232 184.736 1069 276.086 184.832 1066 279.944 184.169 1066 302.68 182.763 1076 305.794 180.452 1079 310.022 179.525 1090 314.187 180.653 1097 316.948 183.349 1104 313.92 184.208 1093 310.004 184.33 1086 306.096 183.774 1079 284.214 171.391 1056 277.035 170.291 1060 269.084 171.027 1083 264.275 174.474 1083 261.563 178.832 1083 263.136 179.904 1079 266.385 176.595 1079 270.469 174.551 1079 277.084 174.237 1063 283.716 174.939 1060 300.674 170.934 1086 307.923 169.741 1097 316.283 170.342 1114 321.465 173.792 1125 324.322 177.866 1129 322.759 179.148 1122 319.354 175.919 1114 314.936 173.946 1104 308.009 173.71 1097 301.136 174.514 1083 288.326 182.413 1069 287.607 186.842 1066 285.58 190.455 1063 282.332 193.613 1063 283.351 198.061 1066 289.869 197.363 1066 294.376 197.305 1069 301.608 197.881 1079 302.791 193.47 1076 299.459 190.289 1073 297.692 186.7 1073 297.136 182.296 1076 278.79 211.315 1060 282.833 207.041 1056 287.883 204.02 1060 292.556 204.674 1066 297.242 203.875 1076 302.769 206.649 1083 307.385 210.715 1097 303.394 211.948 1090 298.688 212.646 1079 292.924 212.939 1066 287.233 212.962 1063 282.613 212.494 1060 281.728 210.334 1060 286.579 208.533 1060 292.63 208.169 1063 298.916 208.334 1076 304.309 209.925 1090 298.893 208.641 1076 292.688 208.433 1063 286.713 208.826 1060 259.284 186.715 1079 258.752 194.559 1083 259.082 202.16 1086 260.08 209.965 1090 261.996 217.664 1107 265.467 224.325 1114 270.383 228.828 1114 276.585 232.435 1111 284.308 234.888 1114 293.489 235.935 1125 302.842 234.804 1136 311.326 232.341 1159 318.225 228.132 1171 323.436 222.679 0 326.628 215.639 1536 328.021 208.055 1542 328.799 200.33 0 328.793 192.97 0 328.09 184.981 0 276.024 182.801 1066 309.956 182.382 1086 292.421 194.805 1069 284.815 168.157 1056 277.113 167.011 1060 267.64 167.989 1090 261.331 172.403 1086 258.148 177.365 1086 300.129 167.702 1093 307.897 166.456 1100 317.801 167.262 1122 324.438 171.592 1136 327.711 176.185 0
1390385864.368 284.248 181.896 1060 280.986 179.599 1060 276.877 178.835 1063 272.835 180.006 1069 270.003 182.788 1069 273.216 183.546 1063 277.094 183.626 1063 280.975 182.958 1060 303.966 181.5 1073 307.073 179.28 1079 311.297 178.388 1086 315.472 179.459 1097 318.275 182.057 1104 315.225 182.901 1093 311.275 183.023 1086 307.359 182.482 1079 285.136 169.716 1053 277.992 168.696 1060 270.118 169.46 1079 265.38 172.889 1079 262.694 177.193 1076 264.196 178.232 1073 267.452 174.951 1079 271.524 172.923 1076 278.081 172.584 1060 284.675 173.22 1056 302.08 169.227 1083 309.271 168.07 1093 317.556 168.653 1111 322.694 172.054 1122 325.502 176.051 1122 323.977 177.307 1118 320.598 174.131 1111 316.195 172.209 1104 309.33 171.982 1086 302.488 172.762 1079 289.509 181.158 1063 288.803 185.475 1063 286.76 189.045 1060 283.447 192.206 1060 284.514 196.556 1060 291.02 195.668 1060 295.602 195.587 1066 302.774 196.308 1073 303.986 191.992 1076 300.624 188.831 1073 298.855 185.287 1069 298.312 181.012 1073 280.138 209.642 1056 284.062 205.312 1053 289.059 202.195 1060 293.677 202.799 1063 298.308 202.016 1069 303.719 204.864 1079 308.16 208.975 1090 304.326 210.061 1086 299.718 210.689 1073 294.013 210.987 1063 288.361 211.062 1060 283.81 210.677 1056 283.179 208.627 1056 287.817 206.734 1056 293.729 206.304 1060 299.841 206.502 1069 304.989 208.159 1083 299.78 206.718 1069 293.778 206.476 1060 287.976 206.946 1056 259.999 185.807 1079 259.546 193.441 1076 259.953 200.823 1086 261.002 208.351 1086 262.948 215.737 1104 266.366 222.114 1114 271.308 226.524 1111 277.555 230.051 1111 285.304 232.488 1111 294.547 233.468 1118 303.888 232.317 1129 312.336 229.794 1151 319.219 225.606 1167 324.395 220.192 0 327.514 213.431 0 328.946 206.148 0 329.785 198.739 0 329.86 191.641 0 329.219 183.919 0 277.029 181.657 1063 311.243 181.136 1086 293.591 193.274 1066 285.738 166.526 1056 278.077 165.465 1056 268.681 166.474 1086 262.447 170.869 1086 259.296 175.768 1083 301.532 166.049 1090 309.24 164.841 1100 319.077 165.625 1118 325.674 169.902 1129 328.893 174.414 0
